timestamp,t_in_drive,source_drive,rpm,speed_kph,coolant_temp_c,engine_load_pct,throttle_pct,intake_temp_c
465.8,465.8,real_drive_20260608_190738,1222.5,21,88,65.88235294,20.39215686,42
466.31,466.31,real_drive_20260608_190738,1257.75,23,88,64.70588235,20.39215686,42
466.81,466.81,real_drive_20260608_190738,1289,23,88,64.70588235,21.17647059,42
467.31,467.31,real_drive_20260608_190738,1343.75,25,88,73.7254902,23.52941176,42
467.81,467.81,real_drive_20260608_190738,1386.5,27,88,72.94117647,23.52941176,42
468.32,468.32,real_drive_20260608_190738,1484.25,29,88,70.98039216,23.92156863,42
468.82,468.82,real_drive_20260608_190738,1488.25,29,88,70.98039216,23.92156863,42
469.32,469.32,real_drive_20260608_190738,1488.25,31,88,71.76470588,23.92156863,42
469.82,469.82,real_drive_20260608_190738,1460.75,33,88,71.76470588,23.92156863,42
470.32,470.32,real_drive_20260608_190738,1394.5,33,88,70.98039216,22.35294118,42
470.82,470.82,real_drive_20260608_190738,1394.5,35,88,60.78431373,20,42
471.33,471.33,real_drive_20260608_190738,1339.75,36,88,56.8627451,19.21568627,42
471.84,471.84,real_drive_20260608_190738,1285,36,88,50.98039216,17.64705882,42
472.34,472.34,real_drive_20260608_190738,1246,37,88,44.70588235,17.25490196,42
472.84,472.84,real_drive_20260608_190738,1218.75,38,88,42.74509804,17.25490196,42
473.34,473.34,real_drive_20260608_190738,1222.5,38,88,41.96078431,17.25490196,42
473.84,473.84,real_drive_20260608_190738,1238.25,38,88,42.74509804,17.25490196,42
474.34,474.34,real_drive_20260608_190738,1253.75,38,89,42.74509804,17.25490196,42
474.85,474.85,real_drive_20260608_190738,1261.5,39,88,42.74509804,17.25490196,42
475.35,475.35,real_drive_20260608_190738,1257.75,40,89,41.96078431,17.25490196,42
475.85,475.85,real_drive_20260608_190738,1257.75,40,89,41.96078431,17.25490196,42
476.35,476.35,real_drive_20260608_190738,1261.5,40,89,41.96078431,17.25490196,42
476.85,476.85,real_drive_20260608_190738,1265.5,40,89,41.96078431,17.25490196,42
477.35,477.35,real_drive_20260608_190738,1246,40,89,41.96078431,17.25490196,42
477.86,477.86,real_drive_20260608_190738,1246,41,89,38.82352941,16.8627451,42
478.36,478.36,real_drive_20260608_190738,1246,42,89,30.98039216,14.11764706,42
478.86,478.86,real_drive_20260608_190738,1230.25,42,89,14.90196078,13.33333333,42
479.37,479.37,real_drive_20260608_190738,1250,42,89,12.94117647,13.33333333,42
479.87,479.87,real_drive_20260608_190738,1250,42,89,0,13.33333333,42
480.37,480.37,real_drive_20260608_190738,1242,41,89,0,13.33333333,42
480.88,480.88,real_drive_20260608_190738,1234.25,41,89,0,13.33333333,42
481.38,481.38,real_drive_20260608_190738,1238.25,40,89,0,13.33333333,42
481.88,481.88,real_drive_20260608_190738,1242,39,89,0,13.33333333,42
482.38,482.38,real_drive_20260608_190738,1234.25,38,89,0,14.11764706,41
482.88,482.88,real_drive_20260608_190738,1230.25,38,89,0,14.11764706,41
483.39,483.39,real_drive_20260608_190738,1230.25,37,89,0,13.7254902,41
483.89,483.89,real_drive_20260608_190738,1234.25,37,89,0,13.7254902,42
484.39,484.39,real_drive_20260608_190738,1234.25,35,89,0,13.7254902,42
484.89,484.89,real_drive_20260608_190738,1238.25,33,89,0,13.7254902,41
485.39,485.39,real_drive_20260608_190738,1238.25,31,89,0,13.7254902,42
485.89,485.89,real_drive_20260608_190738,1226.5,31,89,0,13.7254902,41
486.4,486.4,real_drive_20260608_190738,1218.75,29,88,0,14.11764706,42
486.9,486.9,real_drive_20260608_190738,1214.75,27,88,34.90196078,17.25490196,42
487.4,487.4,real_drive_20260608_190738,1187.5,26,88,41.96078431,16.8627451,42
487.9,487.9,real_drive_20260608_190738,1203,26,88,40,16.8627451,42
488.4,488.4,real_drive_20260608_190738,1203,26,88,30.98039216,14.90196078,42
488.9,488.9,real_drive_20260608_190738,1234.25,25,88,20.78431373,14.11764706,42
489.4,489.4,real_drive_20260608_190738,1195.25,23,88,15.68627451,14.11764706,42
489.91,489.91,real_drive_20260608_190738,1156.25,23,88,0,13.33333333,42
490.41,490.41,real_drive_20260608_190738,1167.75,20,88,0,13.33333333,42
490.91,490.91,real_drive_20260608_190738,898.25,17,88,13.7254902,14.11764706,42
491.41,491.41,real_drive_20260608_190738,828,17,88,21.96078431,13.33333333,42
491.92,491.92,real_drive_20260608_190738,828,14,88,20.78431373,13.33333333,42
492.42,492.42,real_drive_20260608_190738,832,14,88,21.96078431,14.11764706,42
492.92,492.92,real_drive_20260608_190738,851.5,11,88,24.70588235,14.11764706,42
493.42,493.42,real_drive_20260608_190738,886.5,8,88,24.70588235,13.7254902,42
493.92,493.92,real_drive_20260608_190738,718.75,6,88,34.90196078,14.11764706,42
494.42,494.42,real_drive_20260608_190738,753.75,6,88,30.98039216,13.7254902,42
494.93,494.93,real_drive_20260608_190738,621,5,88,31.76470588,13.33333333,42
495.43,495.43,real_drive_20260608_190738,578,3,88,30.98039216,15.29411765,42
495.93,495.93,real_drive_20260608_190738,542.75,1,88,40,15.29411765,42
496.43,496.43,real_drive_20260608_190738,734.25,0,88,40,13.7254902,42
496.93,496.93,real_drive_20260608_190738,613.25,0,88,29.80392157,13.33333333,43
497.43,497.43,real_drive_20260608_190738,523.25,0,88,28.62745098,13.33333333,43
497.94,497.94,real_drive_20260608_190738,714.75,0,88,41.96078431,13.7254902,43
498.44,498.44,real_drive_20260608_190738,714.75,0,88,32.94117647,13.7254902,43
498.94,498.94,real_drive_20260608_190738,726.5,0,88,32.94117647,14.11764706,43
499.45,499.45,real_drive_20260608_190738,660,0,88,34.90196078,14.11764706,43
499.95,499.95,real_drive_20260608_190738,636.5,0,88,35.68627451,14.11764706,43
500.45,500.45,real_drive_20260608_190738,687.5,0,88,34.90196078,14.11764706,43
500.95,500.95,real_drive_20260608_190738,691.25,0,88,33.7254902,14.11764706,43
501.45,501.45,real_drive_20260608_190738,691.25,0,88,32.94117647,14.11764706,43
501.96,501.96,real_drive_20260608_190738,699,0,88,32.94117647,14.11764706,43
502.46,502.46,real_drive_20260608_190738,703,0,88,32.94117647,14.11764706,43
502.96,502.96,real_drive_20260608_190738,710.75,0,88,32.94117647,14.11764706,43
503.46,503.46,real_drive_20260608_190738,699,0,88,32.94117647,14.11764706,43
503.96,503.96,real_drive_20260608_190738,699,0,88,32.94117647,14.11764706,43
504.46,504.46,real_drive_20260608_190738,703,0,88,32.94117647,14.11764706,44
504.96,504.96,real_drive_20260608_190738,699,0,88,32.94117647,14.11764706,44
505.47,505.47,real_drive_20260608_190738,699,0,88,32.94117647,14.11764706,44
505.97,505.97,real_drive_20260608_190738,707,0,88,32.94117647,14.11764706,44
506.47,506.47,real_drive_20260608_190738,707,0,88,31.76470588,14.11764706,44
506.98,506.98,real_drive_20260608_190738,703,0,88,31.76470588,14.11764706,44
507.48,507.48,real_drive_20260608_190738,695.25,0,88,31.76470588,14.11764706,44
507.98,507.98,real_drive_20260608_190738,691.25,0,88,32.94117647,14.11764706,44
508.48,508.48,real_drive_20260608_190738,695.25,0,88,32.94117647,14.11764706,44
508.98,508.98,real_drive_20260608_190738,703,0,88,28.62745098,13.33333333,44
509.48,509.48,real_drive_20260608_190738,707,0,88,23.92156863,13.33333333,44
509.99,509.99,real_drive_20260608_190738,679.5,0,88,24.70588235,12.94117647,44
510.49,510.49,real_drive_20260608_190738,664,0,88,24.70588235,12.94117647,44
510.99,510.99,real_drive_20260608_190738,652.25,0,88,25.88235294,12.94117647,44
511.49,511.49,real_drive_20260608_190738,640.5,0,88,24.70588235,12.94117647,44
512,512,real_drive_20260608_190738,640.5,0,88,25.88235294,12.94117647,44
512.5,512.5,real_drive_20260608_190738,644.5,0,88,25.88235294,12.94117647,45
513,513,real_drive_20260608_190738,640.5,0,89,25.88235294,12.94117647,45
513.5,513.5,real_drive_20260608_190738,636.5,0,88,25.88235294,12.94117647,45
514,514,real_drive_20260608_190738,644.5,0,88,25.88235294,12.94117647,45
514.5,514.5,real_drive_20260608_190738,644.5,0,89,25.88235294,12.94117647,45
515.01,515.01,real_drive_20260608_190738,640.5,0,89,25.88235294,12.94117647,45
515.51,515.51,real_drive_20260608_190738,640.5,0,89,25.88235294,12.94117647,45
516.01,516.01,real_drive_20260608_190738,648.25,0,89,30.98039216,14.11764706,45
516.51,516.51,real_drive_20260608_190738,683.5,0,89,33.7254902,14.11764706,45
517.01,517.01,real_drive_20260608_190738,675.75,0,89,33.7254902,14.11764706,45
517.51,517.51,real_drive_20260608_190738,691.25,0,89,33.7254902,14.11764706,45
518.02,518.02,real_drive_20260608_190738,687.5,0,89,32.94117647,13.7254902,45
518.52,518.52,real_drive_20260608_190738,687.5,0,89,32.94117647,14.11764706,45
519.02,519.02,real_drive_20260608_190738,699,0,89,32.94117647,14.11764706,45
519.52,519.52,real_drive_20260608_190738,699,0,89,33.7254902,14.11764706,45
520.02,520.02,real_drive_20260608_190738,699,0,89,32.94117647,14.11764706,45
520.52,520.52,real_drive_20260608_190738,703,0,89,32.94117647,14.11764706,45
521.02,521.02,real_drive_20260608_190738,703,0,89,32.94117647,14.11764706,45
521.52,521.52,real_drive_20260608_190738,707,0,89,31.76470588,14.11764706,45
522.03,522.03,real_drive_20260608_190738,691.25,0,89,32.94117647,14.11764706,45
522.53,522.53,real_drive_20260608_190738,695.25,0,89,32.94117647,14.11764706,45
523.03,523.03,real_drive_20260608_190738,707,0,89,32.94117647,14.11764706,45
523.53,523.53,real_drive_20260608_190738,710.75,0,89,33.7254902,14.11764706,45
524.03,524.03,real_drive_20260608_190738,707,0,89,32.94117647,14.11764706,45
524.53,524.53,real_drive_20260608_190738,703,0,89,32.94117647,14.11764706,45
525.04,525.04,real_drive_20260608_190738,703,0,89,32.94117647,14.11764706,45
525.54,525.54,real_drive_20260608_190738,687.5,0,89,32.94117647,14.11764706,45
526.04,526.04,real_drive_20260608_190738,683.5,0,89,31.76470588,14.11764706,45
527.04,0,real_drive_20260608_193752,656.25,0,89,35.68627451,13.7254902,60
527.54,0.5,real_drive_20260608_193752,742,0,89,31.76470588,13.7254902,60
528.04,1,real_drive_20260608_193752,742,0,90,30.98039216,13.7254902,60
528.55,1.51,real_drive_20260608_193752,730.25,0,90,30.98039216,13.7254902,60
529.05,2.01,real_drive_20260608_193752,726.5,0,90,30.98039216,13.7254902,61
529.55,2.51,real_drive_20260608_193752,718.75,0,90,30.98039216,13.7254902,60
530.05,3.01,real_drive_20260608_193752,707,0,90,30.98039216,13.7254902,60
530.55,3.51,real_drive_20260608_193752,707,0,90,29.80392157,13.7254902,60
531.05,4.01,real_drive_20260608_193752,695.25,0,90,30.98039216,13.7254902,60
531.56,4.52,real_drive_20260608_193752,703,0,90,36.8627451,14.50980392,60
532.07,5.03,real_drive_20260608_193752,632.75,0,90,36.8627451,13.7254902,60
532.57,5.53,real_drive_20260608_193752,617,0,90,35.68627451,13.7254902,61
533.07,6.03,real_drive_20260608_193752,605.25,0,90,35.68627451,13.7254902,61
533.57,6.53,real_drive_20260608_193752,605.25,0,90,36.8627451,13.7254902,61
534.08,7.04,real_drive_20260608_193752,628.75,0,90,36.8627451,14.11764706,61
534.58,7.54,real_drive_20260608_193752,636.5,0,90,36.8627451,14.11764706,61
535.08,8.04,real_drive_20260608_193752,644.5,0,90,36.8627451,14.11764706,61
535.58,8.54,real_drive_20260608_193752,644.5,0,90,33.7254902,14.11764706,60
536.08,9.04,real_drive_20260608_193752,792.75,0,90,33.7254902,13.7254902,60
536.59,9.55,real_drive_20260608_193752,929.5,0,90,34.90196078,15.68627451,60
537.09,10.05,real_drive_20260608_193752,1195.25,0,90,46.66666667,16.8627451,60
537.59,10.55,real_drive_20260608_193752,1195.25,1,90,43.92156863,16.47058824,60
538.09,11.05,real_drive_20260608_193752,1113.25,1,90,37.64705882,16.47058824,60
538.59,11.55,real_drive_20260608_193752,1191.25,3,90,44.70588235,18.03921569,60
539.09,12.05,real_drive_20260608_193752,1343.75,5,90,34.90196078,16.47058824,60
539.59,12.55,real_drive_20260608_193752,1375,7,90,51.76470588,20.39215686,60
540.09,13.05,real_drive_20260608_193752,1722.5,7,90,54.90196078,20.78431373,60
540.59,13.55,real_drive_20260608_193752,1667.75,10,90,40,17.25490196,60
541.1,14.06,real_drive_20260608_193752,1343.75,13,90,31.76470588,16.47058824,60
541.6,14.56,real_drive_20260608_193752,1375,15,90,46.66666667,20,60
542.1,15.06,real_drive_20260608_193752,1609.25,15,90,50.98039216,20,60
542.6,15.56,real_drive_20260608_193752,1250,16,90,50.98039216,18.43137255,60
543.1,16.06,real_drive_20260608_193752,1199,17,90,37.64705882,16.8627451,60
543.6,16.56,real_drive_20260608_193752,1179.5,17,90,40,16.07843137,60
544.1,17.06,real_drive_20260608_193752,1179.5,18,90,24.70588235,14.50980392,60
544.61,17.57,real_drive_20260608_193752,1132.75,18,89,21.96078431,14.11764706,60
545.11,18.07,real_drive_20260608_193752,937.5,18,89,29.80392157,15.29411765,60
545.61,18.57,real_drive_20260608_193752,1035,18,89,32.94117647,15.68627451,60
546.11,19.07,real_drive_20260608_193752,1242,18,89,28.62745098,15.68627451,60
546.62,19.58,real_drive_20260608_193752,1234.25,18,89,31.76470588,16.47058824,60
547.12,20.08,real_drive_20260608_193752,1300.75,18,89,40.78431373,18.43137255,60
547.62,20.58,real_drive_20260608_193752,1484.25,17,89,51.76470588,20.39215686,60
548.12,21.08,real_drive_20260608_193752,1675.75,17,89,53.7254902,20.78431373,60
548.63,21.59,real_drive_20260608_193752,1628.75,19,89,57.64705882,20.78431373,60
549.13,22.09,real_drive_20260608_193752,1437.5,19,89,57.64705882,20.39215686,60
549.63,22.59,real_drive_20260608_193752,1253.75,21,89,58.82352941,20,60
550.13,23.09,real_drive_20260608_193752,1222.5,21,89,62.74509804,20,59
550.63,23.59,real_drive_20260608_193752,1214.75,22,89,64.70588235,19.60784314,59
551.14,24.1,real_drive_20260608_193752,1214.75,23,89,61.96078431,19.21568627,59
551.64,24.6,real_drive_20260608_193752,1210.75,25,89,54.90196078,18.43137255,59
552.14,25.1,real_drive_20260608_193752,1328,25,89,60,20.39215686,59
552.64,25.6,real_drive_20260608_193752,1304.5,26,89,61.96078431,20.39215686,59
553.14,26.1,real_drive_20260608_193752,1300.75,27,89,55.68627451,19.21568627,59
553.64,26.6,real_drive_20260608_193752,1257.75,29,89,42.74509804,18.03921569,59
554.15,27.11,real_drive_20260608_193752,1269.5,29,89,43.92156863,17.64705882,59
554.65,27.61,real_drive_20260608_193752,1234.25,30,89,43.92156863,17.64705882,59
555.15,28.11,real_drive_20260608_193752,1238.25,30,89,43.92156863,17.64705882,59
555.65,28.61,real_drive_20260608_193752,1250,31,89,43.92156863,17.64705882,59
556.15,29.11,real_drive_20260608_193752,1269.5,31,89,42.74509804,17.64705882,59
556.66,29.62,real_drive_20260608_193752,1277.25,32,89,44.70588235,17.64705882,58
557.16,30.12,real_drive_20260608_193752,1339.75,32,89,44.70588235,19.21568627,58
557.66,30.62,real_drive_20260608_193752,1347.5,33,89,60,21.56862745,58
558.16,31.12,real_drive_20260608_193752,1343.75,33,89,68.62745098,18.82352941,58
558.66,31.62,real_drive_20260608_193752,1343.75,33,89,20.78431373,13.7254902,58
559.16,32.12,real_drive_20260608_193752,1222.5,34,89,12.94117647,13.33333333,58
559.66,32.62,real_drive_20260608_193752,1148.25,33,89,0,13.33333333,58
560.18,33.14,real_drive_20260608_193752,1199,29,89,0,13.7254902,58
560.68,33.64,real_drive_20260608_193752,1222.5,29,89,0,14.11764706,58
561.18,34.14,real_drive_20260608_193752,1257.75,25,89,33.7254902,18.03921569,58
561.69,34.65,real_drive_20260608_193752,1425.75,23,89,66.66666667,22.74509804,58
562.19,35.15,real_drive_20260608_193752,1355.25,23,89,80.78431373,30.19607843,58
562.69,35.65,real_drive_20260608_193752,1644.5,25,89,90.98039216,30.98039216,58
563.19,36.15,real_drive_20260608_193752,1859.25,25,89,93.7254902,35.68627451,58
563.69,36.65,real_drive_20260608_193752,1957,28,89,93.7254902,35.68627451,58
564.19,37.15,real_drive_20260608_193752,1957,31,89,93.7254902,36.07843137,57
564.69,37.65,real_drive_20260608_193752,1972.5,34,89,93.7254902,35.68627451,57
565.2,38.16,real_drive_20260608_193752,2003.75,34,89,93.7254902,36.07843137,56
565.7,38.66,real_drive_20260608_193752,2003.75,34,89,92.94117647,34.90196078,56
566.2,39.16,real_drive_20260608_193752,2000,37,89,41.96078431,16.07843137,56
566.7,39.66,real_drive_20260608_193752,1660,39,89,23.92156863,15.68627451,56
567.2,40.16,real_drive_20260608_193752,1414,40,89,23.92156863,15.29411765,56
567.7,40.66,real_drive_20260608_193752,1308.5,40,89,22.74509804,14.90196078,56
568.2,41.16,real_drive_20260608_193752,1265.5,40,89,20.78431373,14.50980392,56
568.7,41.66,real_drive_20260608_193752,1214.75,39,89,17.64705882,13.7254902,56
569.2,42.16,real_drive_20260608_193752,1203,37,89,15.68627451,13.33333333,56
569.7,42.66,real_drive_20260608_193752,1187.5,37,89,0,13.33333333,56
570.2,43.16,real_drive_20260608_193752,1214.75,34,89,0,13.33333333,56
570.7,43.66,real_drive_20260608_193752,1230.25,30,89,0,13.33333333,56
571.21,44.17,real_drive_20260608_193752,1230.25,27,89,0,13.33333333,56
571.71,44.67,real_drive_20260608_193752,1214.75,27,89,0,13.33333333,56
572.21,45.17,real_drive_20260608_193752,1179.5,24,89,0,13.33333333,56
572.71,45.67,real_drive_20260608_193752,1179.5,21,89,0,13.33333333,56
573.21,46.17,real_drive_20260608_193752,945.25,21,89,0,13.33333333,56
573.71,46.67,real_drive_20260608_193752,945.25,18,89,21.96078431,13.33333333,56
574.21,47.17,real_drive_20260608_193752,832,18,89,23.92156863,13.33333333,56
574.71,47.67,real_drive_20260608_193752,800.75,15,89,22.74509804,13.33333333,56
575.21,48.17,real_drive_20260608_193752,816.25,12,89,21.96078431,14.11764706,56
575.71,48.67,real_drive_20260608_193752,820.25,9,89,27.84313725,14.11764706,56
576.21,49.17,real_drive_20260608_193752,804.5,6,89,29.80392157,14.11764706,56
576.72,49.68,real_drive_20260608_193752,589.75,6,89,33.7254902,13.33333333,56
577.22,50.18,real_drive_20260608_193752,593.75,3,89,30.98039216,13.33333333,56
577.72,50.68,real_drive_20260608_193752,664,1,89,27.84313725,13.33333333,56
578.22,51.18,real_drive_20260608_193752,628.75,0,89,30.98039216,13.33333333,56
578.72,51.68,real_drive_20260608_193752,1031.25,0,89,30.98039216,17.64705882,56
579.22,52.18,real_drive_20260608_193752,1273.25,0,89,45.88235294,18.82352941,57
579.73,52.69,real_drive_20260608_193752,1687.5,2,89,75.68627451,25.88235294,57
580.23,53.19,real_drive_20260608_193752,1835.75,2,89,89.80392157,30.98039216,56
580.73,53.69,real_drive_20260608_193752,1988.25,7,89,92.94117647,33.7254902,56
581.23,54.19,real_drive_20260608_193752,1988.25,7,89,94.90196078,36.8627451,56
581.73,54.69,real_drive_20260608_193752,2136.5,13,89,90.98039216,33.33333333,56
582.23,55.19,real_drive_20260608_193752,2199,18,89,82.74509804,29.80392157,56
582.73,55.69,real_drive_20260608_193752,2179.5,21,89,87.84313725,32.15686275,55
583.24,56.2,real_drive_20260608_193752,2074,21,89,93.7254902,34.50980392,55
583.74,56.7,real_drive_20260608_193752,1992,24,89,93.7254902,34.50980392,55
584.24,57.2,real_drive_20260608_193752,1933.5,28,89,92.94117647,34.11764706,55
